赵县雪花梨,disease,胃肠疾病
欧洲云杉,disease,眼窝
欧洲云杉,disease,云杉球果锈病
黄山杜鹃,disease,杜鹃花根腐病
松叶兰,disease,樟子松疱锈病
乌里希,disease,病毒抗体
罂粟目,disease,郁火
党参,disease,虚证
维管系统,disease,油棕苗疫病
维管系统,disease,肾阳虚
茄门甜椒,disease,胃肠疾病
半野生大麦,disease,胃肠疾病
半野生大麦,disease,紫菀黄化病
半野生大麦,disease,条纹花叶病
西康扁桃,disease,干性湿疹
固沙植物,disease,植物性饲料
牡竹属,disease,心肌梗死
沟叶结缕草,disease,胃肠疾病
倭海棠,disease,苹果轮斑病
倭海棠,disease,胃肠疾病
牛舌头,disease,胃肠疾病
牛舌头,disease,肠病毒
海大麦,disease,四海
海大麦,disease,条纹花叶病
油茶苗,disease,油茶炭疽病
油茶苗,disease,杉木炭疽病
黄金葛,disease,肠病毒
黄金葛,disease,轻剂
砂仁酒,disease,胃肠疾病
砂仁酒,disease,细小病毒
小叶系,disease,椰子红环腐病
小叶系,disease,心肌梗死
峨眉青荚叶,disease,葡萄蔓枯病
公英汤,disease,清热凉血
公英汤,disease,胃肠疾病
子芥菜,disease,葡萄蔓枯病
子芥菜,disease,胃肠疾病
西洋接骨木,disease,底层鱼类
颈卵器植物,disease,植物性饲料
圆叶鼠李,disease,胃肠疾病
美味,disease,胃肠疾病
蝶兰属,disease,心肌梗死
五星花,disease,杉木炭疽病
嫩香,disease,葡萄白粉病
嫩香,disease,免疫原
金银,disease,清热凉血
生石花属,disease,葡萄蔓枯病
生石花属,disease,心肌梗死
白芥属,disease,风症
白芥属,disease,心肌梗死
牛肝菌,disease,牛肝菌属
垫状驼绒藜,disease,云杉球果锈病
垫状驼绒藜,disease,垂体肿瘤
串果藤,disease,药灸
古松柏,disease,疟疾
地钱,disease,葡萄蔓枯病
地钱,disease,板冰机
芸薹子,disease,黑条矮缩病
芸薹子,disease,葡萄蔓枯病
地毯草属,disease,清热凉血
香石竹,disease,萼腐病
马蔺草,disease,痉挛
云杉球果小卷蛾,disease,云杉球果锈病
云杉球果小卷蛾,disease,云杉球果锈病
云杉球果小卷蛾,disease,茶树病虫害防治
云杉球果小卷蛾,disease,水稻二化螟
寒带植物,disease,植物性饲料
黑皮,disease,黑皮病
子房,disease,谷子黑穗病
紫苏散,disease,风热咳嗽
紫苏散,disease,内热
蓼子草,disease,葡萄蔓枯病
蓼子草,disease,胃肠疾病
甜瓜种子,disease,胃肠疾病
甜瓜种子,disease,芝麻茎点枯病
果园间作,disease,果实轮纹病
果园间作,disease,甘蔗花叶病
谷精草科,disease,公害病
根肿菌,disease,根肿病
草紫薇,disease,胃肠疾病
草紫薇,disease,煤污病
小叶女贞,disease,椰子红环腐病
迷身草,disease,胃肠疾病
绿梣,disease,棉花缺素症
阔瓣蜡瓣花,disease,杉木炭疽病
南京钩丝壳,disease,银杏茎腐病
南京钩丝壳,disease,脑囊尾蚴病
昆仑针茅,disease,氟骨病
毛竹笋,disease,胃肠疾病
半夏,disease,胃肠疾病
胡索,disease,玄胡
天苴,disease,葡萄蔓枯病
胚芽粉,disease,谷子黑穗病
胚芽粉,disease,葡萄白粉病
星苹果,disease,病毒抗体
星苹果,disease,胃肠疾病
单瓣缫丝花,disease,心脏瓣膜病
单瓣缫丝花,disease,杉木炭疽病
蓬莱蕉,disease,胃肠疾病
圆叶茑萝,disease,胃肠疾病
麦珠子,disease,小麦颖枯病
玻璃菊,disease,活鱼运输
玻璃菊,disease,胃肠疾病
红背桂,disease,葡萄蔓枯病
麻风树属,disease,甘薯疮痂病
松土,disease,沤根病
点叶,disease,银叶病
樱花,disease,病母
柱头,disease,黑粉病
植物化学,disease,植物性饲料
植物化学,disease,萎凋
小麦芽,disease,葡萄蔓枯病
小麦芽,disease,血肿
彩叶植物,disease,植物性饲料
齿叶金光菊,disease,猪肺疫
齿叶金光菊,disease,胃肠疾病
番茄薯,disease,胃肠疾病
番茄薯,disease,马铃薯晚疫
野草香,disease,酸葡萄
野草香,disease,免疫原
桑白皮,disease,咳喘
山菠菜,disease,杉木炭疽病
山菠菜,disease,大白菜病毒病
木犀榄,disease,胃肠疾病
香石,disease,萼腐病
李亚科,disease,胃肠疾病
李亚科,disease,疱疹病毒科
黄栀子,disease,葡萄蔓枯病
黄栀子,disease,胃火
紫苏属,disease,风热咳嗽
紫苏属,disease,心肌梗死
暖地,disease,黑脚病
暖地,disease,葡萄蔓枯病
苹果锈果病,disease,胃肠疾病
苹果锈果病,disease,葡萄蔓枯病
天芥菜,disease,葡萄蔓枯病
天芥菜,disease,胃肠疾病
柑子,disease,解酒毒
茶蚕,disease,茶树病虫害防治
照殿红,disease,葡萄蔓枯病
正口茶,disease,胃肠疾病
矮棕,disease,棉花缺素症
矮棕,disease,安络血
叶和,disease,葡萄蔓枯病
叶和,disease,心肌梗死
铁苋菜属,disease,心肌梗死
擘蓝,disease,辅药
擘蓝,disease,胃肠疾病
薏苡,disease,血劳
金橘属,disease,胃肠疾病
金橘属,disease,心肌梗死
政和大白茶,disease,B病毒
政和大白茶,disease,胃肠疾病
红树属,disease,呼吸根
红树属,disease,心肌梗死
粗绒棉,disease,棉花缺素症
地锦,disease,葡萄蔓枯病
地锦,disease,肠炎病
鳞皮云杉,disease,底层鱼类
桃金娘科,disease,心叶桉
小白藤,disease,葡萄蔓枯病
金黄银耳,disease,急性淋巴结炎
金黄银耳,disease,胃肠疾病
植物真菌病害,disease,植物性饲料
植物真菌病害,disease,柑橘疮痂病
植物真菌病害,disease,葡萄白粉病
螵蛸,disease,久痢
中华大节竹,disease,胃肠疾病
中华大节竹,disease,萎凋
绒毛梣,disease,B病毒
唇形目,disease,金疮
唇形目,disease,郁火
拐棍竹,disease,萎凋
桃子,disease,脉细
玉米棒芯,disease,绝热
猪菜藤,disease,药灸
荞麦叶大百合,disease,降血脂
荞麦叶大百合,disease,茶籽发芽率
荞麦叶大百合,disease,养阴润肺
电灯花,disease,杉木炭疽病
粗枝云杉,disease,落叶松癌肿病
粗枝云杉,disease,云杉球果锈病
中国水仙,disease,杉木炭疽病
中国水仙,disease,茶圆赤星病
千屈菜,disease,胃肠疾病
迎春柳,disease,安络血
小石积,disease,肾阳虚
楝叶,disease,血劳
楝叶,disease,葡萄蔓枯病
可比,disease,肿疡
花经,disease,杉木炭疽病
花经,disease,鞘膜炎
芒草,disease,香茅叶枯病
苔子茶,disease,胃肠疾病
咖啡树,disease,心律不齐
咖啡树,disease,杉木炭疽病
菹菜,disease,软湿
菹菜,disease,胃肠疾病
叶果比,disease,棉花缺素症
黑芥,disease,葡萄蔓枯病
黑芥,disease,胃肠疾病
刺李,disease,免疫原
刺李,disease,胃肠疾病
采茶扑蝶舞,disease,马钱子中毒
梨叶点霉,disease,葡萄白粉病
紫花八宝,disease,苜蓿褐斑病
紫花八宝,disease,胃肠疾病
灯心草,disease,灯火
品种,disease,马铃薯癌肿病
西洋水仙,disease,底层鱼类
西洋水仙,disease,茶圆赤星病
酸石榴,disease,免疫原
酸石榴,disease,牛泰勒虫病
虎尾兰属,disease,心肌梗死
耐盐机理,disease,日光性皮炎
景谷大白茶,disease,B病毒
景谷大白茶,disease,胃肠疾病
古代花卉,disease,疟疾
古代花卉,disease,月季白粉病
菟丝子科,disease,茶树病虫害防治
菟丝子科,disease,公害病
丝葵属,disease,心肌梗死
阔叶麦冬,disease,苜蓿黄萎病
阔叶麦冬,disease,养阴润肺
白丁香,disease,心肌梗死
白丁香,disease,健胃
镰孢属,disease,香蕉枯萎病
镰孢属,disease,菊花褐斑病
末茶,disease,板冰机
末茶,disease,胃肠疾病
鹊豆,disease,儒门事亲
鹊豆,disease,胃肠疾病
植物性别,disease,植物性饲料
植物性别,disease,公害病
短芒大麦草,disease,葡萄蔓枯病
短芒大麦草,disease,壳针孢叶斑病
香砂,disease,嗜卧
杨桃,disease,肺火
花缘牡蛎,disease,茶树病虫害防治
蕌头,disease,郁火
大叶白麻,disease,渗出性炎症
大叶白麻,disease,苎麻炭疽病
甜菜渣,disease,甜菜丛根病
甜菜渣,disease,洗胃
巴戟,disease,钻骨风
五加科,disease,象皮腿
五加科,disease,公害病
落叶阔叶,disease,杉木炭疽病
落叶阔叶,disease,苜蓿黄萎病
甜瓜叶,disease,胃肠疾病
甜瓜叶,disease,葡萄蔓枯病
鹅掌柴,disease,手癣
鹅掌柴,disease,樟子松疱锈病
水杉,disease,杉木黄化病
禾生腐霉,disease,霜霉病
禾生腐霉,disease,油棕苗疫病
龙胆草,disease,清肝泻火
黄花龙牙,disease,胃肠疾病
黄花龙牙,disease,香蕉黑星病
微孔草,disease,绝热
微孔草,disease,胃肠疾病
苦苣苔,disease,斑萎病
苦苣苔,disease,郁火
香气,disease,萎凋
橘蜜柿,disease,胃肠疾病
淮木通,disease,氟骨病
淮木通,disease,清毒
寄主,disease,杉木炭疽病
蘘草,disease,胃肠疾病
野蜀葵,disease,紫菀黄化病
生苎麻,disease,葡萄蔓枯病
生苎麻,disease,苎麻炭疽病
鼬瓣花,disease,杉木炭疽病
白木通,disease,心肌梗死
白木通,disease,清毒
桑科植物,disease,植物性饲料
真菌猪苓,disease,柑橘疮痂病
真菌猪苓,disease,脾黄
北美鹅掌楸,disease,TTP
海刀豆,disease,四海
青砖茶,disease,胃肠疾病
川乌,disease,风症
台湾五叶松,disease,黑脚病
台湾五叶松,disease,樟子松疱锈病
红翎菜科,disease,斑萎病
毛茛属,disease,清热凉血
毛茛属,disease,心肌梗死
球茎,disease,紫菀黄化病
细籽亚科,disease,疱疹病毒科
高桥银峰,disease,茶圆赤星病
柿霜糖,disease,胃肠疾病
毛葡萄,disease,胃肠疾病
毛葡萄,disease,葡萄蔓枯病
毛柄金钱菌,disease,胃肠道疾病
毛柄金钱菌,disease,葡萄蔓枯病
温带混交林,disease,寒温性针叶林
温带混交林,disease,落叶松癌肿病
台湾冷杉,disease,黑脚病
阔叶杂草,disease,苜蓿黄萎病
阔叶杂草,disease,紫菀黄化病
臭芙蓉,disease,鳃霉病
莴苣属,disease,莴苣霜霉病
莴苣属,disease,心肌梗死
怒江山茶,disease,油茶炭疽病
羽扇豆属,disease,心肌梗死
三叶委陵菜,disease,苜蓿褐斑病
走马芹,disease,喉风
走马芹,disease,传染性肝炎
园林造景,disease,孤植
园林造景,disease,孤植
龙岩素,disease,肾阳虚
果地,disease,芝麻茎点枯病
果地,disease,葡萄蔓枯病
马栗树皮素,disease,痉挛
马栗树皮素,disease,栗锈病
马栗树皮素,disease,降血脂
草本,disease,凋落物
喜旱莲子草,disease,胃肠疾病
喜旱莲子草,disease,胃肠疾病
厚礁膜,disease,鞘膜炎
打油茶,disease,黑脚病
打油茶,disease,油茶炭疽病
上海水蜜,disease,葡萄蔓枯病
上海水蜜,disease,板冰机
上海水蜜,disease,樟子松疱锈病
虾子花,disease,腹水病
虾子花,disease,杉木炭疽病
黑葡萄,disease,葡萄蔓枯病
黑葡萄,disease,葡萄蔓枯病
武夷岩茶,disease,黑条矮缩病
钩栲,disease,脑囊尾蚴病
担子菌纲,disease,樟子松疱锈病
担子菌纲,disease,樟子松疱锈病
长序榆,disease,玉米青枯病
大茶叶,disease,葡萄蔓枯病
大茶叶,disease,萎凋
海洋植物,disease,底层鱼类
海洋植物,disease,植物性饲料
黄金竹,disease,肠病毒
黄金竹,disease,萎凋
黑醋栗,disease,葡萄蔓枯病
凤尾鸡冠,disease,鸡痘
哈青杨,disease,葡萄白粉病
哈青杨,disease,青杨叶锈病
丝莼,disease,葡萄蔓枯病
大红梅,disease,葡萄蔓枯病
大红梅,disease,花生锈病
凤仙品种,disease,马铃薯癌肿病
大白茶,disease,B病毒
大白茶,disease,胃肠疾病
草生,disease,苜蓿黄萎病
台湾铁杉,disease,黑脚病
榧树属,disease,苗木白绢病
化橘红,disease,心肌梗死
化橘红,disease,樟子松疱锈病
青杠树,disease,杉木炭疽病
雀麦草,disease,夜盲症
雀麦草,disease,壳针孢叶斑病
瘤刺,disease,柑橘疮痂病
瘤刺,disease,免疫原
风仙花,disease,胃肠疾病
绿阔叶林,disease,棉花缺素症
寄生植物,disease,根癌病
烤茶,disease,黑脚病
烤茶,disease,胃肠疾病
川黄柏,disease,胃肠疾病
川黄柏,disease,红肿
玄参科,disease,清热凉血
大王杜鹃,disease,杜鹃花根腐病
草原风沙土,disease,苜蓿黄萎病
草原风沙土,disease,胃肠疾病
草原风沙土,disease,葡萄苗
药用野生稻,disease,马尿
药用野生稻,disease,紫菀黄化病
药用野生稻,disease,水稻二化螟
世界园林,disease,四海
世界园林,disease,孤植
砂仁,disease,胃肠疾病
稻草石蒜,disease,胡麻斑病
土细辛,disease,呼吸根
土细辛,disease,头风
苎麻,disease,苎麻炭疽病
红苋菜,disease,葡萄蔓枯病
红苋菜,disease,斑萎病
丝棉木,disease,葡萄白粉病
旋花,disease,甘薯茎线虫病
雀稗属,disease,夜盲症
雀稗属,disease,黑条矮缩病
雀稗属,disease,心肌梗死
牛毛,disease,绝热
砻糠灰,disease,芝麻茎点枯病
硬粒小麦,disease,小麦颖枯病
大叶樟,disease,渗出性炎症
大叶樟,disease,杉木炭疽病
藕,disease,胃肠疾病
枳,disease,轻剂
水塔花,disease,杉木炭疽病
人面竹,disease,肾绝
人面竹,disease,萎凋
柳叶,disease,鳃隐鞭虫病
奶子茶,disease,胃肠疾病
美国鹅掌楸,disease,白肌病
树木资源,disease,杉木炭疽病
树木资源,disease,渔业资源管理
藜芦,disease,降血脂
木耳科,disease,胃肠疾病
木耳科,disease,公害病
青草搐搦,disease,萎凋
青草搐搦,disease,低血镁症
梢瓜,disease,葡萄蔓枯病
梢瓜,disease,胃肠疾病
观赏树木学,disease,心动悸
云杉球果,disease,云杉球果锈病
云杉球果,disease,云杉球果锈病
杨梅科,disease,胃宝
杨梅科,disease,公害病
焦杜仲,disease,棉花缺素症
焦杜仲,disease,药灸
大白菜,disease,十字花科蔬菜霜霉病
柿树属,disease,柿疯病
柿树属,disease,心肌梗死
香附,disease,润喉
蛇甜瓜,disease,渗出性炎症
蛇甜瓜,disease,胃肠疾病
锈菌目,disease,樟子松疱锈病
锈菌目,disease,郁火
王犀角,disease,清毒
王犀角,disease,清热凉血
野黑麦,disease,紫菀黄化病
野黑麦,disease,大麦云纹病
金芍药,disease,弯体病
金芍药,disease,樟子松疱锈病
云杉属,disease,云杉球果锈病
云杉属,disease,心肌梗死
种子发芽力,disease,芝麻茎点枯病
种子发芽力,disease,果实轮纹病
种子发芽力,disease,心肌梗死
四照花,disease,杉木炭疽病
皱叶紫苏,disease,草莓病毒病
皱叶紫苏,disease,风热咳嗽
波状,disease,布氏杆菌病
食具,disease,消化道传染病
洋蘑菇,disease,板冰机
洋蘑菇,disease,胃肠疾病
蝴蝶石斛,disease,系统性红斑狼疮
蝴蝶石斛,disease,胃肠疾病
山蚂蝗,disease,杉木炭疽病
杉,disease,杉木炭疽病
天鹅蛋,disease,鸡马立克病
天鹅蛋,disease,免疫原
异甘草素,disease,缺氧
异甘草素,disease,清毒
异甘草素,disease,肾阳虚
心叶藿香蓟,disease,十字花科蔬菜霜霉病
心叶藿香蓟,disease,风症
心叶藿香蓟,disease,花生病毒病
红爪姜,disease,胃肠疾病
红玉,disease,苹果轮斑病
菏泽牡丹,disease,环斑病
岩礁,disease,海带养殖
龙骨散,disease,潜阳
龙骨散,disease,内热
金铃子,disease,疏肝
夏绿林,disease,时疫
樟叶槭,disease,樟叶瘤丛螟
虎头兰,disease,白肌病
水苏糖,disease,胃肠疾病
野苦菜,disease,紫菀黄化病
水银粉,disease,水俣病
水银粉,disease,葡萄白粉病
嫁接苗,disease,葡萄苗
轮叶金鸡菊,disease,奎尼丁
轮叶金鸡菊,disease,胃肠疾病
大叶杨组,disease,关节脱位
地木耳,disease,葡萄蔓枯病
地木耳,disease,胃肠疾病
冬果梨,disease,胃肠疾病
丰岁兰,disease,白肌病
水竹草,disease,胃肠疾病
木栓组织,disease,柑橘疮痂病
木栓组织,disease,关节脱位
大花萱草,disease,苜蓿褐斑病
大花萱草,disease,蔷薇锈病
洋水仙,disease,板冰机
洋水仙,disease,茶圆赤星病
野丈人,disease,紫菀黄化病
草本花卉,disease,凋落物
草本花卉,disease,月季白粉病
香龙血树,disease,免疫原
五列木,disease,葡萄白粉病
茶号,disease,胃肠疾病
茶号,disease,板冰机
红灯,disease,月经周期
茶叶树,disease,萎凋
茶叶树,disease,杉木炭疽病
小兰花,disease,葡萄蔓枯病
小兰花,disease,兰花炭疽病
远志肉,disease,阴血
远志肉,disease,心气虚
防风林带,disease,关节脱位
木瓜属,disease,血劳
木瓜属,disease,心肌梗死
大棚黄瓜,disease,黄瓜病害
大棚黄瓜,disease,土传病害
稻亚科,disease,水稻二化螟
稻亚科,disease,疱疹病毒科
聚花果,disease,四海
聚花果,disease,胃肠疾病
耐荫植物,disease,植物性饲料
绿叶伞兰,disease,松针褐斑病
目,disease,郁火
银鹊树,disease,杉木炭疽病
马鞭草属,disease,心肌梗死
阔叶猕猴桃,disease,苜蓿黄萎病
阔叶猕猴桃,disease,降血脂
皱果苋,disease,胃肠疾病
春蓼,disease,时疫
小木盒,disease,葡萄蔓枯病
被子植物亚门,disease,闭花受精
被子植物亚门,disease,樟子松疱锈病
芦竹亚科,disease,疱疹病毒科
三叶木通,disease,苜蓿褐斑病
三叶木通,disease,清毒
泰加林,disease,寒温性针叶林
鹅耳枥属,disease,心肌梗死
云南白杨,disease,萎凋
云南白杨,disease,斑枯病
紫珍珠,disease,血泡
紫珍珠,disease,胃肠疾病
赤芍,disease,清热凉血
金陵女子,disease,解酒毒
白菜,disease,胃肠疾病
大火草,disease,猪脂
大火草,disease,胃肠疾病
赤白,disease,带下
瑞香属,disease,心肌梗死
报岁兰,disease,白肌病
黄檀属,disease,心肌梗死
海南油杉,disease,茶红锈藻病
酪梨,disease,气囊炎
酪梨,disease,胃肠疾病
蓝果树科,disease,胃肠疾病
蓝果树科,disease,植物生长调节剂
蓝果树科,disease,公害病
青荚叶,disease,葡萄蔓枯病
煅石,disease,清热泻火
飞机草,disease,绝热
飞机草,disease,胃肠疾病
白苦瓜,disease,心肌梗死
白苦瓜,disease,胃肠疾病
水莎草,disease,芝麻茎点枯病
美人樱,disease,眼药
美人樱,disease,李袋果病
毛瓣金花茶,disease,胃肠疾病
下位花,disease,底层鱼类
下位花,disease,杉木炭疽病
叶先端,disease,葡萄蔓枯病
叶先端,disease,甘薯疮痂病
火炭母草,disease,胃肠疾病
春黄菊,disease,时疫
菊花心柚,disease,胃肠疾病
红色土,disease,血泡
红色土,disease,呼吸根
西藏香竹,disease,云杉球果锈病
海带目,disease,植物生长调节剂
海带目,disease,郁火
兰花,disease,兰花炭疽病
欧薄荷,disease,十字花科蔬菜软腐病
欧薄荷,disease,润喉
白花杜鹃,disease,苜蓿褐斑病
白花杜鹃,disease,杜鹃花根腐病
冰岛罂粟,disease,底层鱼类
芒稻闸,disease,痛觉
千斤拔,disease,胃肠疾病
蔷薇目,disease,月季白粉病
蔷薇目,disease,郁火
藕节,disease,假菌丝
佛手蕉,disease,胃肠疾病
舒城兰花,disease,兰花炭疽病
角果,disease,油菜黑胫病
小粒,disease,葡萄蔓枯病
小糯,disease,葡萄蔓枯病
小糯,disease,脉细
沙棘属,disease,心肌梗死
海桐皮,disease,风症
无性花,disease,棉花炭疽病
无性花,disease,杉木炭疽病
蕃荷,disease,胃肠疾病
台湾杉木,disease,黑脚病
台湾杉木,disease,杉木炭疽病
块茎,disease,植物性饲料
稻巢螟,disease,水稻二化螟
村田珠光,disease,黑脚病
叶生根,disease,葡萄蔓枯病
叶生根,disease,油棕苗疫病
蝙蝠刺,disease,马脑炎
蝙蝠刺,disease,免疫原
水龙骨目,disease,芝麻茎点枯病
水龙骨目,disease,潜阳
水龙骨目,disease,郁火
铁线草,disease,胃肠疾病
雷公藤属,disease,心肌梗死
贵州苏铁,disease,黑脚病
擎天树,disease,杉木炭疽病
紫花野菊,disease,苜蓿褐斑病
紫花野菊,disease,花叶病毒病
仙茅,disease,蛇毒中毒
生南星,disease,葡萄蔓枯病
生南星,disease,蛇毒中毒
紫堇属,disease,心肌梗死
福建果树,disease,毛竹枯梢病
福建果树,disease,植物生长调节剂
漆汁道,disease,公害病
眉山脐橙,disease,枣疯病
猪屎豆,disease,胃肠疾病
猪屎豆,disease,犬瘟热
猪屎豆,disease,胃肠疾病
珊瑚花,disease,水泡眼
珊瑚花,disease,杉木炭疽病
兰州百合,disease,苜蓿炭疽病
兰州百合,disease,养阴润肺
阜平大枣,disease,胃肠疾病
乌梅,disease,赤痢
枹树,disease,杉木炭疽病
匍柄霉,disease,葡萄白粉病
普洱散茶,disease,萎凋
喉咙草,disease,肠病毒
喉咙草,disease,胃肠疾病
奇异堇菜,disease,清热泻火
隆尧大葱,disease,大蒜花叶病
白花菜科,disease,苜蓿褐斑病
白花菜科,disease,斑萎病
蔬菜病毒病,disease,胃肠疾病
蔬菜病毒病,disease,细小病毒
蔬菜病毒病,disease,葡萄蔓枯病
基生,disease,根癌病
绢毛木兰,disease,桑白绢病
绢毛木兰,disease,胃肠疾病
绢毛木兰,disease,黄蘖
草原群落,disease,苜蓿黄萎病
草原群落,disease,羊吸虫病
椭圆形叶,disease,胡麻斑病
椭圆形叶,disease,葡萄蔓枯病
白花紫露草,disease,苜蓿褐斑病
白花紫露草,disease,胃肠疾病
高粱尾孢,disease,水稻二化螟
高粱尾孢,disease,白斑小尾孢
矮慈姑,disease,棉花缺素症
矮慈姑,disease,慈姑黑粉病
地丁,disease,蛇毒中毒
芽休眠,disease,杉木炭疽病
芽休眠,disease,谷子黑穗病
水韭,disease,芝麻茎点枯病
水韭,disease,胃肠疾病
桃,disease,胃肠疾病
球根花卉,disease,甘薯炭腐病
球根花卉,disease,月季白粉病
玉皇李,disease,胃肠疾病
棣棠属,disease,心肌梗死
海桐,disease,风症
虎皮菊,disease,胃肠疾病
免耕法,disease,时疫
油桐属,disease,油桐黑斑病
油桐属,disease,心肌梗死
薄叶金花茶,disease,胃肠疾病
紫背万年青,disease,蛇毒中毒
紫背万年青,disease,蛇毒中毒
地寒,disease,寒温性针叶林
冬红花,disease,时疫
冬红花,disease,药灸
玫瑰膏,disease,鳞屑
玫瑰膏,disease,黑膏药
绒毛草,disease,B病毒
绒毛草,disease,胃肠疾病
马齿苋属,disease,心肌梗死
雷丸,disease,驱虫
雷司令,disease,二阴
雷司令,disease,窦性心律
植物表皮,disease,植物性饲料
植物表皮,disease,葡萄蔓枯病
荞,disease,降血脂
叶茂,disease,作物病毒病
鹿角尖,disease,郁火
桑,disease,桑白绢病
华盖木,disease,肺虚
华盖木,disease,葡萄白粉病
粉团蔷薇,disease,月季白粉病
黑色种子,disease,葡萄蔓枯病
黑色种子,disease,芝麻茎点枯病
杂种勋章菊,disease,胃肠疾病
荜拨,disease,胃肠疾病
柳叶箬,disease,鳃隐鞭虫病
吉祥草,disease,胃肠疾病
种树郭橐驼传,disease,心虚
种树郭橐驼传,disease,时疫
蘑菇菌,disease,胃肠疾病
蘑菇菌,disease,葡萄蔓枯病
随意草,disease,痉挛
随意草,disease,胃肠疾病
华山松,disease,松疱锈病
天葵,disease,蛇毒中毒
尖波黄,disease,葡萄蔓枯病
色块,disease,疮病
防风,disease,敛汗
人工植物,disease,杉木炭疽病
人工植物,disease,植物性饲料
新疆杨,disease,黑脚病
新疆杨,disease,杉木炭疽病
世纪树,disease,氧中毒
世纪树,disease,杉木炭疽病
仙人蕉,disease,黑斑病
仙人蕉,disease,胃肠疾病
黄花马蹄莲,disease,胃肠疾病
三棱草,disease,热积
三棱草,disease,胃肠疾病
金铃花,disease,疏肝
金铃花,disease,杉木炭疽病
樱桃椒,disease,李袋果病
樱桃椒,disease,胃肠疾病
水青冈属,disease,心肌梗死
日本云杉,disease,板冰机
日本云杉,disease,云杉球果锈病
华胄兰,disease,白肌病
亚马逊百合,disease,脊髓中央管
亚马逊百合,disease,养阴润肺
勿吉人,disease,心肌梗死
草豆蔻,disease,热痛
球针壳属,disease,披膜病毒科
球针壳属,disease,心肌梗死
牛舌草属,disease,清热凉血
眼子菜根,disease,甜菜根腐病
草莓苗,disease,月经周期
草莓苗,disease,杉木炭疽病
紫凤梨,disease,血泡
紫凤梨,disease,甘蔗凤梨病
定痛散,disease,箍围药
定痛散,disease,内热
白花菜,disease,苜蓿褐斑病
白花菜,disease,胃肠疾病
紫背浮萍,disease,蛇毒中毒
软枝油茶,disease,油茶炭疽病
茶树,disease,枯枝病
莲子,disease,胃肠疾病
锦带花,disease,杉木炭疽病
专类园,disease,果实轮纹病
桐花树,disease,杉木炭疽病
桂东玲珑茶,disease,眼药
桂东玲珑茶,disease,胃肠疾病
干木耳,disease,芝麻茎点枯病
干木耳,disease,胃肠疾病
水晶葡萄,disease,板冰机
水晶葡萄,disease,葡萄蔓枯病
豌豆白粉病,disease,营养代谢性疾病
豌豆白粉病,disease,葡萄白粉病
虾脊兰,disease,胃肠疾病
花楸苹果组,disease,胃肠疾病
花楸苹果组,disease,关节脱位
无限维管束,disease,杉木炭疽病
无限维管束,disease,油棕苗疫病
鹿角菜属,disease,心肌梗死
小果南烛,disease,花生病毒病
山龙眼,disease,杉木炭疽病
山龙眼,disease,阴血
红顶,disease,桑卷叶枯病
黄檗鞘锈菌,disease,鞘膜炎
黄檗鞘锈菌,disease,樟子松疱锈病
睡莲属,disease,心肌梗死
桄榔面,disease,葡萄蔓枯病
芭蕉科,disease,萎蕤
芭蕉科,disease,公害病
欧洲矮棕,disease,眼窝
欧洲矮棕,disease,棉花缺素症
欧洲矮棕,disease,安络血
珍珠花,disease,胃肠疾病
珍珠花,disease,杉木炭疽病
穿心莲属,disease,蛇毒中毒
穿心莲属,disease,心肌梗死
钩毛,disease,脑囊尾蚴病
钩毛,disease,胃肠疾病
柃属,disease,心肌梗死
毛柳甙,disease,清热凉血
桉树叶,disease,葡萄蔓枯病
北美圆柏,disease,TTP
白皮,disease,斑驳病
牛马藤,disease,药灸
大马勃,disease,热痰
雨花茶,disease,棉花缺素症
大片刨花板,disease,羊吸虫病
五彩石竹,disease,萎凋
果库,disease,苹果青霉病
长花忌寒苣苔,disease,胃肠疾病
长花忌寒苣苔,disease,郁火
金黄,disease,急性淋巴结炎
番木鳖,disease,板冰机
番木鳖,disease,葡萄白粉病
番木鳖,disease,马钱子中毒
山白菜,disease,杉木炭疽病
山白菜,disease,胃肠疾病
楮树,disease,杉木炭疽病
常夏石竹,disease,萼腐病
梅花草,disease,胃肠疾病
杜鹃花,disease,杜鹃花根腐病
禾苗,disease,黑粉病
堆心菊,disease,胃肠疾病
木麻黄属,disease,木麻黄青枯病
木麻黄属,disease,心肌梗死
葱腐葡萄孢,disease,洋葱颈腐病
葱腐葡萄孢,disease,葡萄蔓枯病
葱腐葡萄孢,disease,杉木炭疽病
雪莲,disease,药灸
枫香,disease,脓血
紫盆花,disease,血泡
金线吊葫芦,disease,吊绳
金线吊葫芦,disease,绵腐病
丛梗孢目,disease,桑卷叶枯病
丛梗孢目,disease,菊花褐斑病
秋葡萄,disease,葡萄蔓枯病
秋葡萄,disease,葡萄蔓枯病
大麦秸,disease,葡萄蔓枯病
青黄,disease,软湿
寒温带针叶林,disease,寒温性针叶林
寒温带针叶林,disease,寒温性针叶林
北美红杉属,disease,TTP
北美红杉属,disease,心肌梗死
野丁香,disease,紫菀黄化病
野丁香,disease,健胃
园艺技术,disease,眼药
园艺技术,disease,板冰机
白菜根,disease,胃肠疾病
白菜根,disease,植物性饲料
拂子茅,disease,恶苗病
肿柄菊,disease,胃肠疾病
扫帚草,disease,胃肠疾病
藻红素,disease,打粉病
藻红素,disease,末梢血
软子石榴,disease,牛泰勒虫病
